"FirstName","LastName","Email","Phone","City","Country","Company","Revenue","SignupDate","Status","Segment","Notes"
"First676","Last676","user676@example.com","9000000676","Hyderabad","Singapore","Company169","66572","2022-11-08","","Mid-Market","Clean row 676"
"First677","Last677","user677@example.com","9000000677","Chennai","UAE","Company170","66669","2022-11-09","Pending","Enterprise","Clean row 677"
"First678","Last678","user678@example.com","9000000678","Pune","India","Company170","66766","2022-11-10","Active","SMB","Clean row 678"
"First679","Last679","user679@example.com","9000000679","Bangalore","USA","Company170","66863","2022-11-11","Inactive","Mid-Market","Clean row 679"
"First680","Last680","","9000000680","Delhi","UK","Company170","66960","2022-11-12","Pending","Enterprise","Clean row 680"
"First681","Last681","user681@example.com","9000000681","Mumbai","Germany","Company171","67057","2022-11-13","Active","SMB","Clean row 681"
"First682","Last682","user682@example.com","9000000682","Hyderabad","Singapore","Company171","67154","2022-11-14","Inactive","Mid-Market","Clean row 682"
"First683","Last683","user683@example.com","9000000683","Chennai","UAE","Company171","67251","2022-11-15","Pending","Enterprise","Clean row 683"
"","Last684","user684@example.com","","Pune","India","Company171","67348","2022-11-16","Active","SMB","Clean row 684"
"First685","Last685","user685@example.com","9000000685","Bangalore","USA","Company172","67445","2022-11-17","Inactive","Mid-Market","Clean row 685"
"First686","Last686","user686@example.com","9000000686","Delhi","UK","Company172","67542","2022-11-18","Pending","Enterprise","Clean row 686"
"First687","Last687","user687@example.com","9000000687","Mumbai","Germany","Company172","67639","2022-11-19","Active","SMB","Clean row 687"
"First688","Last688","user688@example.com","9000000688","Hyderabad","Singapore","Company172","67736","2022-11-20","Inactive","Mid-Market","Needs follow up"
"First689","Last689","user689@example.com","9000000689","Chennai","UAE","Company173","67833","2022-11-21","Pending","Enterprise","Clean row 689"
"First690","Last690","user690@example.com","9000000690","Pune","India","Company173","67930","2022-11-22","Active","SMB","Clean row 690"
"First691","Last691","user691@example.com","9000000691","Bangalore","USA","Company173","68027","2022-11-23","Inactive","Mid-Market","Clean row 691"
"First692","Last692","user692@example.com","9000000692","Delhi","UK","Company173","68124","2022-11-24","Pending","Enterprise","Clean row 692"
"First693","Last693","user693@example.com","9000000693","Mumbai","Germany","Company174","68221","2022-11-25","Active","SMB","Clean row 693"
"First694","Last694","user694@example.com","9000000694","Hyderabad","Singapore","Company174","68318","2022-11-26","Inactive","Mid-Market","Clean row 694"
"First695","Last695","user695@example.com","9000000695","Chennai","UAE","Company174","68415","2022-11-27","Pending","Enterprise","Clean row 695"
"First696","Last696","user696@example.com","9000000696","Pune","India","Company174","68512","2022-11-28","Active","SMB","Clean row 696"
"First697","Last697","user697@example.com","9000000697","Bangalore","USA","Company175","68609","2022-11-29","Inactive","Mid-Market","Clean row 697"
"First698","Last698","user698@example.com","9000000698","Delhi","UK","Company175","68706","2022-11-30","Pending","Enterprise","Clean row 698"
"First699","Last699","user699@example.com","9000000699","Mumbai","Germany","Company175","68803","2022-12-01","Active","SMB","Clean row 699"
"First700","Last700","bad-email-700","9000000700","Hyderabad","Singapore","Company175","68900","2022-12-02","Inactive","Mid-Market","Clean row 700"
"First701","Last701","user701@example.com","9000000701","Chennai","UAE","Company176","68997","2022-12-03","Pending","Enterprise","Clean row 701"
"First702","Last702","user702@example.com","9000000702","Pune","India","Company176","69094","2022-12-04","Active","SMB","Clean row 702"
"First703","Last703","user703@example.com","9000000703","Bangalore","USA","Company176","69191","2022-12-05","Inactive","Mid-Market","Clean row 703"
"First704","","user704@example.com","9000000704","Delhi","UK","Company176","69288","2022-12-06","Pending","Enterprise","Clean row 704"
"First705","Last705","user705@example.com","9000000705","Mumbai","Germany","Company177","69385","2022-12-07","Active","SMB","Clean row 705"
"First706","Last706","user706@example.com","9000000706","Hyderabad","Singapore","Company177","69482","2022-12-08","Inactive","Mid-Market","Clean row 706"
"First707","Last707","user707@example.com","9000000707","Chennai","UAE","Company177","69579","2022-12-09","Pending","Enterprise","Clean row 707"
"First708","Last708","user708@example.com","9000000708","Pune","India","Company177","69676","2022-12-10","Active","SMB","Clean row 708"
"First709","Last709","user709@example.com","9000000709","Bangalore","USA","Company178","69773","2022-12-11","Inactive","Mid-Market","Clean row 709"
"First710","Last710","user710@example.com","9000000710","Delhi","UK","Company178","69870","2022-12-12","Pending","Enterprise","Clean row 710"
"First711","Last711","user711@example.com","9000000711","Mumbai","Germany","Company178","69967","2022-12-13","Active","SMB",""
"First712","Last712","user712@example.com","9000000712","Hyderabad","Singapore","Company178","70064","2022-12-14","Inactive","Mid-Market","Clean row 712"
"First713","Last713","user713@example.com","9000000713","Chennai","UAE","Company179","70161","2022-12-15","Pending","Enterprise","Clean row 713"
"First714","Last714","user714@example.com","9000000714","Pune","India","Company179","70258","2022-12-16","Active","SMB","Clean row 714"
"First715","Last715","user714@example.com","9000000715","Bangalore","USA","Company179","70355","2022-12-17","Inactive","Mid-Market","Clean row 715"
"First716","Last716","user716@example.com","9000000716","Delhi","UK","Company179","70452","2022-12-18","Pending","Enterprise","Clean row 716"
"First717","Last717","user717@example.com","9000000717","Mumbai","Germany","Company180","70549","2022-12-19","Active","SMB","Clean row 717"
"First718","Last718","user718@example.com","9000000718","Hyderabad","Singapore","Company180","70646","2022-12-20","Inactive","Mid-Market","Clean row 718"
"First719","Last719","user719@example.com","9000000719","Chennai","UAE","Company180","70743","2022-12-21","Pending","Enterprise","Clean row 719"
"First720","Last720","","9000000720","Pune","India","Company180","70840","2022-12-22","Active","SMB","Clean row 720"
"First721","Last721","user721@example.com","9000000721","Bangalore","USA","Company181","70937","2022-12-23","Inactive","Mid-Market","Clean row 721"
"First722","Last722","user722@example.com","","Delhi","UK","Company181","71034","2022-12-24","Pending","Enterprise","Clean row 722"
"First723","Last723","user723@example.com","9000000723","Mumbai","Germany","Company181","71131","2022-12-25","Active","SMB","Clean row 723"
"First724","Last724","user724@example.com","9000000724","Hyderabad","Singapore","Company181","71228","2022-12-26","Inactive","Mid-Market","Clean row 724"
"First725","Last725","bad-email-725","9000000725","Chennai","UAE","Company182","71325","2022-12-27","Pending","Enterprise","Clean row 725"
"First726","Last726","user726@example.com","9000000726","Pune","India","Company182","71422","2022-12-28","Active","SMB","Clean row 726"
"First727","Last727","user727@example.com","9000000727","Bangalore","USA","Company182","71519","2022-12-29","Inactive","Mid-Market","Clean row 727"
"First728","Last728","user728@example.com","9000000728","Delhi","UK","Company181","71616","2022-12-30","","Enterprise","Clean row 728"
"First729","Last729","user729@example.com","9000000729","Mumbai","Germany","Company183","71713","2022-12-31","Active","SMB","Clean row 729"
"First730","Last730","user730@example.com","phone-730","Hyderabad","Singapore","Company183","71810","2023-01-01","Inactive","Mid-Market","Clean row 730"
"First731","Last731","user731@example.com","9000000731","Chennai","UAE","Company183","71907","2023-01-02","Pending","Enterprise","Needs follow up"
"First732","Last732","user732@example.com","9000000732","Pune","India","Company183","72004","2023-01-03","Active","SMB","Clean row 732"
"First733","Last733","user733@example.com","9000000733","Bangalore","USA","Company184","72101","2023-01-04","Inactive","Mid-Market","Clean row 733"
"First734","Last734","user734@example.com","9000000734","Delhi","UK","Company184","72198","2023-01-05","Pending","Enterprise","Clean row 734"
"First735","Last735","user735@example.com","9000000735","Mumbai","Germany","Company184","72295","2023-01-06","Active","SMB","Clean row 735"
"First736","Last736","user736@example.com","9000000736","Hyderabad","Singapore","Company184","72392","2023-01-07","Inactive","Mid-Market","Clean row 736"
"First737","Last737","user737@example.com","9000000737","Chennai","UAE","Company185","72489","2023-01-08","Pending","Enterprise","Clean row 737"
"First738","Last738","user738@example.com","9000000738","Pune","India","Company185","72586","2023-01-09","Active","SMB","Clean row 738"
"First739","Last739","user739@example.com","9000000739","Bangalore","USA","Company185","72683","2023-01-10","Inactive","Mid-Market","Clean row 739"
"First740","Last740","user740@example.com","9000000740","Delhi","UK","Company185","72780","2023-01-11","Pending","Enterprise","Clean row 740"
"","Last741","user741@example.com","9000000741","Mumbai","Germany","Company186","72877","2023-01-12","Active","SMB","Clean row 741"
"First742","Last742","user742@example.com","9000000742","Hyderabad","Singapore","Company186","72974","2023-01-13","Inactive","Mid-Market","Clean row 742"
"First743","Last743","user743@example.com","9000000743","Chennai","UAE","Company186","73071","2023-01-14","Pending","Enterprise","Clean row 743"
"First744","Last744","user744@example.com","9000000744","Pune","India","Company186","73168","2023-01-15","Active","SMB","Clean row 744"
"First745","Last745","user745@example.com","9000000745","Bangalore","USA","Company187","73265","2023-01-16","Inactive","Mid-Market","Clean row 745"
"First746","Last746","user746@example.com","9000000746","Delhi","UK","Company187","73362","2023-01-17","Pending","Enterprise","Clean row 746"
"First747","Last747","user747@example.com","9000000747","Mumbai","Germany","Company187","73459","2023-01-18","Active","SMB","Clean row 747"
"First748","Last748","user748@example.com","9000000748","Hyderabad","Singapore","Company187","73556","2023-01-19","Inactive","Mid-Market","Clean row 748"
"First749","Last749","user749@example.com","9000000749","Chennai","UAE","Company188","73653","2023-01-20","Pending","Enterprise","Clean row 749"
"First750","Last750","bad-email-750","9000000750","Pune","India","Company188","73750","2023-01-21","Active","SMB","Clean row 750"
"First751","Last751","user751@example.com","9000000751","Bangalore","USA","Company188","73847","2023-01-22","Inactive","Mid-Market","Clean row 751"
"First752","Last752","user752@example.com","9000000752","Delhi","UK","Company188","73944","2023-01-23","Pending","Enterprise","Clean row 752"
"First753","Last753","user753@example.com","9000000753","Mumbai","Germany","Company189","74041","2023-01-24","Active","SMB","Clean row 753"
"First754","Last754","user754@example.com","9000000754","Hyderabad","Singapore","Company189","74138","2023-01-25","Inactive","Mid-Market","Clean row 754"
"First755","Last755","user755@example.com","9000000755","Chennai","UAE","Company189","74235","2023-01-26","Pending","Enterprise","Clean row 755"
"First756","Last756","user756@example.com","9000000756","Pune","India","Company189","74332","2023-01-27","Active","SMB","Clean row 756"
"First757","Last757","user757@example.com","9000000757","Bangalore","USA","Company190","74429","2023-01-28","Inactive","Mid-Market","Clean row 757"
"First758","Last758","user758@example.com","9000000758","Delhi","UK","Company190","74526","2023-01-29","Pending","Enterprise","Clean row 758"
"First759","Last759","user759@example.com","9000000759","Mumbai","Germany","Company190","74623","2023-01-30","Active","SMB","Clean row 759"
"First760","Last760","","","Hyderabad","Singapore","Company190","74720","2023-01-31","Inactive","Mid-Market","Clean row 760"
